"","file_type","stain_type","donor","region","s3_uri","annotation_name"
"11934","RAW_IMAGE_DEEPZOOM","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/downsampled/H21.33.022-A12-AT-primary/H21.33.022-A12-AT-primary.dzi",NA
"11935","RAW_IMAGE","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/H21.33.022-A12-AT.svs",NA
"11936","HALO_ANALYSIS_IMAGE_DEEPZOOM","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/downsampled/H21.33.022-A12-AT-analysis/H21.33.022-A12-AT-analysis.dzi",NA
"11937","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_CA1-L_analysis.annotations","CA1-L"
"11938","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_CA1-R_analysis.annotations","CA1-R"
"11939","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_CA2-L_analysis.annotations","CA2-L"
"11940","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_CA2-R_analysis.annotations","CA2-R"
"11941","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_CA3-L_analysis.annotations","CA3-L"
"11942","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_CA3-R_analysis.annotations","CA3-R"
"11943","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_CA4-L_analysis.annotations","CA4-L"
"11944","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_CA4-R_analysis.annotations","CA4-R"
"11945","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_DG-L_analysis.annotations","DG-L"
"11946","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_DG-R_analysis.annotations","DG-R"
"11947","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_EC-L_analysis.annotations","EC-L"
"11948","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_EC-R_analysis.annotations","EC-R"
"11949","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_SB-L_analysis.annotations","SB-L"
"11950","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_SB-R_analysis.annotations","SB-R"
"11951","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_TEC-L_analysis.annotations","TEC-L"
"11952","SUBREGION_ANNOTATIONS_XML","AT8","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-AT/analysis_masks/H21.33.022-A12-AT_TEC-R_analysis.annotations","TEC-R"
"11953","RAW_IMAGE_DEEPZOOM","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/downsampled/H21.33.022-A12-I6-primary/H21.33.022-A12-I6-primary.dzi",NA
"11954","RAW_IMAGE","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/H21.33.022-A12-I6.svs",NA
"11955","HALO_ANALYSIS_IMAGE_DEEPZOOM","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/downsampled/H21.33.022-A12-I6-analysis/H21.33.022-A12-I6-analysis.dzi",NA
"11956","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_CA1-L_analysis.annotations","CA1-L"
"11957","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_CA1-R_analysis.annotations","CA1-R"
"11958","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_CA2-L_analysis.annotations","CA2-L"
"11959","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_CA2-R_analysis.annotations","CA2-R"
"11960","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_CA3-L_analysis.annotations","CA3-L"
"11961","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_CA3-R_analysis.annotations","CA3-R"
"11962","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_CA4-L_analysis.annotations","CA4-L"
"11963","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_CA4-R_analysis.annotations","CA4-R"
"11964","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_DG-L_analysis.annotations","DG-L"
"11965","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_DG-R_analysis.annotations","DG-R"
"11966","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_EC-L_analysis.annotations","EC-L"
"11967","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_EC-R_analysis.annotations","EC-R"
"11968","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_SB-L_analysis.annotations","SB-L"
"11969","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_SB-R_analysis.annotations","SB-R"
"11970","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_TEC-L_analysis.annotations","TEC-L"
"11971","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-I6/analysis_masks/H21.33.022-A12-I6_TEC-R_analysis.annotations","TEC-R"
"11972","RAW_IMAGE_DEEPZOOM","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/downsampled/H21.33.022-A12-GFAP-primary/H21.33.022-A12-GFAP-primary.dzi",NA
"11973","RAW_IMAGE","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/H21.33.022-A12-GFAP.svs",NA
"11974","HALO_ANALYSIS_IMAGE_DEEPZOOM","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/downsampled/H21.33.022-A12-GFAP-analysis/H21.33.022-A12-GFAP-analysis.dzi",NA
"11975","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_CA1-L_analysis.annotations","CA1-L"
"11976","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_CA1-R_analysis.annotations","CA1-R"
"11977","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_CA2-L_analysis.annotations","CA2-L"
"11978","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_CA2-R_analysis.annotations","CA2-R"
"11979","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_CA3-L_analysis.annotations","CA3-L"
"11980","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_CA3-R_analysis.annotations","CA3-R"
"11981","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_CA4-L_analysis.annotations","CA4-L"
"11982","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_CA4-R_analysis.annotations","CA4-R"
"11983","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_DG-L_analysis.annotations","DG-L"
"11984","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_DG-R_analysis.annotations","DG-R"
"11985","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_EC-L_analysis.annotations","EC-L"
"11986","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_EC-R_analysis.annotations","EC-R"
"11987","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_SB-L_analysis.annotations","SB-L"
"11988","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_SB-R_analysis.annotations","SB-R"
"11989","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_TEC-L_analysis.annotations","TEC-L"
"11990","SUBREGION_ANNOTATIONS_XML","GFAP","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-GFAP/analysis_masks/H21.33.022-A12-GFAP_TEC-R_analysis.annotations","TEC-R"
"11991","RAW_IMAGE_DEEPZOOM","H&E-LFB","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-LFB/downsampled/H21.33.022-A12-LFB-primary/H21.33.022-A12-LFB-primary.dzi",NA
"11992","RAW_IMAGE","H&E-LFB","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-LFB/H21.33.022-A12-LFB.svs",NA
"11993","HALO_ANALYSIS_IMAGE_DEEPZOOM","H&E-LFB","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","",NA
"11994","SUBREGION_ANNOTATIONS_XML","H&E-LFB","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","",NA
"11995","RAW_IMAGE_DEEPZOOM","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/downsampled/H21.33.022-A12-NEUN-primary/H21.33.022-A12-NEUN-primary.dzi",NA
"11996","RAW_IMAGE","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/H21.33.022-A12-NEUN.svs",NA
"11997","HALO_ANALYSIS_IMAGE_DEEPZOOM","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/downsampled/H21.33.022-A12-NEUN-analysis/H21.33.022-A12-NEUN-analysis.dzi",NA
"11998","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/analysis_masks/H21.33.022-A12-NEUN_CA1-L_analysis.annotations","CA1-L"
"11999","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/analysis_masks/H21.33.022-A12-NEUN_CA1-R_analysis.annotations","CA1-R"
"12000","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/analysis_masks/H21.33.022-A12-NEUN_CA2-L_analysis.annotations","CA2-L"
"12001","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/analysis_masks/H21.33.022-A12-NEUN_CA2-R_analysis.annotations","CA2-R"
"12002","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/analysis_masks/H21.33.022-A12-NEUN_CA3-L_analysis.annotations","CA3-L"
"12003","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/analysis_masks/H21.33.022-A12-NEUN_CA3-R_analysis.annotations","CA3-R"
"12004","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/analysis_masks/H21.33.022-A12-NEUN_CA4-L_analysis.annotations","CA4-L"
"12005","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/analysis_masks/H21.33.022-A12-NEUN_CA4-R_analysis.annotations","CA4-R"
"12006","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/analysis_masks/H21.33.022-A12-NEUN_DG-L_analysis.annotations","DG-L"
"12007","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/analysis_masks/H21.33.022-A12-NEUN_DG-R_analysis.annotations","DG-R"
"12008","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/analysis_masks/H21.33.022-A12-NEUN_EC-L_analysis.annotations","EC-L"
"12009","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/analysis_masks/H21.33.022-A12-NEUN_EC-R_analysis.annotations","EC-R"
"12010","SUBREGION_ANNOTATIONS_XML","NeuN","H21.33.022","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H21.33.022/H21.33.022-A12-NEUN/analysis_masks/H21.33.022-A12-NEUN_SB-L_analysis.annotations","SB-L"
